nameOfIssuer	titleOfClass	cusip	value	shrsOrPrnAmt	sshPrnamt	sshPrnamtType	investmentDiscretion	otherManager	votingAuthority	Sole	Shared	None
PALO ALTO NETWORKS INC	COM	697435105	18406		81709	SH	SOLE	19		81709	0	0
PALO ALTO NETWORKS INC	COM	697435105	8720		38709	SH	SOLE	20		0	0	38709
PALO ALTO NETWORKS INC	COM	697435105	356618		1583140	SH	SOLE	21		1583140	0	0
PALO ALTO NETWORKS INC	COM	697435105	551166		2446801	SH	SOLE	22		2246868	0	199933
PALO ALTO NETWORKS INC	COM	697435105	26784		118901	SH	SOLE	23		118901	0	0
PALO ALTO NETWORKS INC	COM	697435105	25108		111461	SH	SOLE	25		111461	0	0
PALO ALTO NETWORKS INC	COM	697435105	57253		254162	SH	SOLE	26		77867	0	176295
PALO ALTO NETWORKS INC	COM	697435105	4027		17875	SH	SOLE	28		13532	0	4343
PALO ALTO NETWORKS INC	COM	697435105	7549		33512	SH	SOLE	29		8554	0	24958
PALO ALTO NETWORKS INC	COM	697435105	37735		167517	SH	SOLE	30		167517	0	0
PALO ALTO NETWORKS INC	COM	697435105	10789		47897	SH	SOLE	31		25109	0	22788
PALO ALTO NETWORKS INC	COM	697435105	2147		9529	SH	SOLE	34		9529	0	0
PALO ALTO NETWORKS INC	COM	697435105	18826		83573	SH	SOLE	36		83573	0	0
PALO ALTO NETWORKS INC	COM	697435105	416		1848	SH	SOLE	40		1848	0	0
PAMPA ENERGIA S A	SPONS ADR LVL I	697660207	9100		293063	SH	SOLE	21		293063	0	0
PAMPA ENERGIA S A	SPONS ADR LVL I	697660207	4734		152474	SH	SOLE	22		152474	0	0
PAMPA ENERGIA S A	SPONS ADR LVL I	697660207	6716		216310	SH	SOLE	25		216310	0	0
PAN AMERICAN SILVER CORP	COM	697900108	1129		76517	SH	SOLE	21		76517	0	0
PANDORA MEDIA INC	COM	698354107	1959		206031	SH	SOLE	2		9682	0	196349
PANDORA MEDIA INC	COM	698354107	9		983	SH	SOLE	4		983	0	0
PANDORA MEDIA INC	COM	698354107	50		5211	SH	SOLE	7		5211	0	0
PANDORA MEDIA INC	COM	698354107	7638		803117	SH	SOLE	18		803117	0	0
PANDORA MEDIA INC	COM	698354107	2578		271066	SH	SOLE	19		271066	0	0
PANDORA MEDIA INC	COM	698354107	83901		8822427	SH	SOLE	21		8822427	0	0
PANDORA MEDIA INC	COM	698354107	68701		7224068	SH	SOLE	22		6907491	0	316577
PANDORA MEDIA INC	COM	698354107	7		728	SH	SOLE	23		728	0	0
PANDORA MEDIA INC	COM	698354107	421		44281	SH	SOLE	26		26652	0	17629
PANDORA MEDIA INC	COM	698354107	330		34746	SH	SOLE	28		34746	0	0
PANDORA MEDIA INC	COM	698354107	6149		646568	SH	SOLE	30		646568	0	0
PANDORA MEDIA INC	COM	698354107	206		21663	SH	SOLE	40		21663	0	0
PANGAEA LOGISTICS SOLUTION L	SHS	G6891L105	5		1569	SH	SOLE	18		1569	0	0
PANGAEA LOGISTICS SOLUTION L	SHS	G6891L105	82		23536	SH	SOLE	21		23536	0	0
PANHANDLE OIL AND GAS INC	CL A	698477106	340		18434	SH	SOLE	2		616	0	17818
PANHANDLE OIL AND GAS INC	CL A	698477106	4		191	SH	SOLE	7		191	0	0
PANHANDLE OIL AND GAS INC	CL A	698477106	973		52724	SH	SOLE	18		52724	0	0
