nameOfIssuer	titleOfClass	cusip	value	shrsOrPrnAmt	sshPrnamt	sshPrnamtType	investmentDiscretion	otherManager	votingAuthority	Sole	Shared	None
RITE AID CORP	COM	767754104	1096		1546831	SH	SOLE	19		1546831	0	0
RITE AID CORP	COM	767754104	25097		35432354	SH	SOLE	21		35432354	0	0
RITE AID CORP	COM	767754104	22120		31229871	SH	SOLE	22		29368813	0	1861058
RITE AID CORP	COM	767754104	197		277803	SH	SOLE	26		200768	0	77035
RITE AID CORP	COM	767754104	105		148041	SH	SOLE	28		148041	0	0
RITE AID CORP	COM	767754104	675		952530	SH	SOLE	30		952530	0	0
RITE AID CORP	COM	767754104	732		1033671	SH	SOLE	36		1033671	0	0
RITE AID CORP	COM	767754104	73		102757	SH	SOLE	40		102757	0	0
RITTER PHARMACEUTICALS INC	COM NEW	767836307	0		521	SH	SOLE	17		0	0	521
RITTER PHARMACEUTICALS INC	COM NEW	767836307	6		10801	SH	SOLE	21		10801	0	0
RIVERVIEW BANCORP INC	COM	769397100	660		90714	SH	SOLE	2		70584	0	20130
RIVERVIEW BANCORP INC	COM	769397100	589		80880	SH	SOLE	18		80880	0	0
RIVERVIEW BANCORP INC	COM	769397100	1459		200367	SH	SOLE	19		200367	0	0
RIVERVIEW BANCORP INC	COM	769397100	5918		812853	SH	SOLE	21		812853	0	0
RIVERVIEW BANCORP INC	COM	769397100	7511		1031721	SH	SOLE	22		1020037	0	11684
RIVERVIEW BANCORP INC	COM	769397100	1474		202458	SH	SOLE	23		202458	0	0
RIVERVIEW BANCORP INC	COM	769397100	861		118202	SH	SOLE	26		0	0	118202
RIVERVIEW BANCORP INC	COM	769397100	126		17324	SH	SOLE	29		0	0	17324
RLI CORP	COM	749607107	2290		33187	SH	SOLE	2		1385	0	31802
RLI CORP	COM	749607107	13		192	SH	SOLE	4		192	0	0
RLI CORP	COM	749607107	1741		25234	SH	SOLE	7		25234	0	0
RLI CORP	COM	749607107	13595		197063	SH	SOLE	18		197063	0	0
RLI CORP	COM	749607107	4056		58796	SH	SOLE	19		58796	0	0
RLI CORP	COM	749607107	284939		4130145	SH	SOLE	21		4130145	0	0
RLI CORP	COM	749607107	77317		1120695	SH	SOLE	22		1074377	0	46318
RLI CORP	COM	749607107	716		10383	SH	SOLE	26		6827	0	3556
RLI CORP	COM	749607107	339		4911	SH	SOLE	28		4911	0	0
RLI CORP	COM	749607107	187		2709	SH	SOLE	29		0	0	2709
RLI CORP	COM	749607107	5286		76627	SH	SOLE	30		76627	0	0
RLI CORP	COM	749607107	89		1296	SH	SOLE	34		1296	0	0
RLI CORP	COM	749607107	59		857	SH	SOLE	36		857	0	0
RLI CORP	COM	749607107	300		4344	SH	SOLE	40		4344	0	0
RLJ LODGING TR	COM	74965L101	2955		180158	SH	SOLE	2		6664	0	173494
RLJ LODGING TR	COM	74965L101	1980		120725	SH	SOLE	4		120725	0	0
RLJ LODGING TR	COM	74965L101	4657		283947	SH	SOLE	7		283947	0	0
RLJ LODGING TR	COM	74965L101	110		6718	SH	SOLE	15		6718	0	0
RLJ LODGING TR	COM	74965L101	9665		589358	SH	SOLE	18		589358	0	0
RLJ LODGING TR	COM	74965L101	8970		546935	SH	SOLE	19		546935	0	0
RLJ LODGING TR	COM	74965L101	114942		7008633	SH	SOLE	21		7008633	0	0
RLJ LODGING TR	COM	74965L101	122535		7471648	SH	SOLE	22		7045702	0	425946
RLJ LODGING TR	COM	74965L101	97		5943	SH	SOLE	23		5943	0	0
RLJ LODGING TR	COM	74965L101	5929		361513	SH	SOLE	25		361513	0	0
RLJ LODGING TR	COM	74965L101	2006		122293	SH	SOLE	26		32888	0	89405
RLJ LODGING TR	COM	74965L101	387		23608	SH	SOLE	28		23608	0	0
RLJ LODGING TR	COM	74965L101	991		60430	SH	SOLE	29		60430	0	0
RLJ LODGING TR	COM	74965L101	13508		823670	SH	SOLE	30		823670	0	0
RLJ LODGING TR	COM	74965L101	106		6471	SH	SOLE	36		6471	0	0
RLJ LODGING TR	COM	74965L101	264		16080	SH	SOLE	40		16080	0	0
RLJ LODGING TR	CUM CONV PFD A	74965L200	35183		1419813	SH	SOLE	21		1419813	0	0
RMR GROUP INC	CL A	74967R106	309		5830	SH	SOLE	2		269	0	5561
RMR GROUP INC	CL A	74967R106	2		32	SH	SOLE	4		32	0	0
RMR GROUP INC	CL A	74967R106	8		156	SH	SOLE	7		156	0	0
RMR GROUP INC	CL A	74967R106	1		13	SH	SOLE	17		0	0	13
RMR GROUP INC	CL A	74967R106	1235		23261	SH	SOLE	18		23261	0	0
RMR GROUP INC	CL A	74967R106	534		10059	SH	SOLE	19		10059	0	0
RMR GROUP INC	CL A	74967R106	12555		236532	SH	SOLE	21		236532	0	0
RMR GROUP INC	CL A	74967R106	10850		204401	SH	SOLE	22		195785	0	8616
RMR GROUP INC	CL A	74967R106	215		4057	SH	SOLE	26		598	0	3459
RMR GROUP INC	CL A	74967R106	57		1067	SH	SOLE	28		1067	0	0
RMR GROUP INC	CL A	74967R106	89		1682	SH	SOLE	30		1682	0	0
RMR GROUP INC	CL A	74967R106	36		682	SH	SOLE	40		682	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	3		5421	SH	SOLE	18		5421	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	41		83009	SH	SOLE	21		83009	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	176		354177	SH	SOLE	22		354177	0	0
ROAN RES INC	CL A COM	769755109	1498		178753	SH	SOLE	22		178753	0	0
ROBERT HALF INTL INC	COM	770323103	30934		540803	SH	SOLE	2		241058	0	299745
ROBERT HALF INTL INC	COM	770323103	4834		84511	SH	SOLE	4		81251	0	3260
ROBERT HALF INTL INC	COM	770323103	7895		138016	SH	SOLE	7		113128	0	24888
ROBERT HALF INTL INC	COM	770323103	590		10310	SH	SOLE	13		10310	0	0
ROBERT HALF INTL INC	COM	770323103	66		1158	SH	SOLE	15		1158	0	0
ROBERT HALF INTL INC	COM	770323103	17506		306042	SH	SOLE	18		281351	0	24691
ROBERT HALF INTL INC	COM	770323103	11469		200510	SH	SOLE	19		200510	0	0
ROBERT HALF INTL INC	COM	770323103	169418		2961851	SH	SOLE	21		2961851	0	0
ROBERT HALF INTL INC	COM	770323103	221078		3864998	SH	SOLE	22		3414753	0	450245
ROBERT HALF INTL INC	COM	770323103	8414		147096	SH	SOLE	23		147096	0	0
ROBERT HALF INTL INC	COM	770323103	7288		127412	SH	SOLE	25		127412	0	0
ROBERT HALF INTL INC	COM	770323103	35311		617322	SH	SOLE	26		174420	0	442902
ROBERT HALF INTL INC	COM	770323103	1378		24085	SH	SOLE	28		17764	0	6321
ROBERT HALF INTL INC	COM	770323103	6856		119868	SH	SOLE	29		29532	0	90336
ROBERT HALF INTL INC	COM	770323103	27065		473163	SH	SOLE	30		473163	0	0
ROBERT HALF INTL INC	COM	770323103	5925		103591	SH	SOLE	31		65195	0	38396
ROBERT HALF INTL INC	COM	770323103	1739		30407	SH	SOLE	34		30407	0	0
ROBERT HALF INTL INC	COM	770323103	6124		107059	SH	SOLE	36		107059	0	0
ROBERT HALF INTL INC	COM	770323103	145		2534	SH	SOLE	40		2534	0	0
ROCKET PHARMACEUTICALS INC	COM	77313F106	251		16920	SH	SOLE	2		759	0	16161
ROCKET PHARMACEUTICALS INC	COM	77313F106	7		449	SH	SOLE	7		449	0	0
ROCKET PHARMACEUTICALS INC	COM	77313F106	1031		69593	SH	SOLE	18		69593	0	0
ROCKET PHARMACEUTICALS INC	COM	77313F106	452		30476	SH	SOLE	19		30476	0	0
ROCKET PHARMACEUTICALS INC	COM	77313F106	17692		1193823	SH	SOLE	21		1193823	0	0
ROCKET PHARMACEUTICALS INC	COM	77313F106	9229		622708	SH	SOLE	22		595126	0	27582
ROCKET PHARMACEUTICALS INC	COM	77313F106	68		4591	SH	SOLE	30		4591	0	0
ROCKWELL AUTOMATION INC	COM	773903109	69097		459180	SH	SOLE	2		165461	0	293719
ROCKWELL AUTOMATION INC	COM	773903109	11307		75138	SH	SOLE	4		71914	0	3224
ROCKWELL AUTOMATION INC	COM	773903109	20513		136314	SH	SOLE	7		109453	0	26861
ROCKWELL AUTOMATION INC	COM	773903109	4323		28726	SH	SOLE	13		28726	0	0
ROCKWELL AUTOMATION INC	COM	773903109	155		1028	SH	SOLE	15		1028	0	0
ROCKWELL AUTOMATION INC	COM	773903109	46872		311486	SH	SOLE	18		296307	0	15179
ROCKWELL AUTOMATION INC	COM	773903109	51779		344095	SH	SOLE	19		344095	0	0
ROCKWELL AUTOMATION INC	COM	773903109	467721		3108197	SH	SOLE	21		3108197	0	0
ROCKWELL AUTOMATION INC	COM	773903109	534591		3552570	SH	SOLE	22		2990134	0	562436
ROCKWELL AUTOMATION INC	COM	773903109	20395		135531	SH	SOLE	23		135531	0	0
ROCKWELL AUTOMATION INC	COM	773903109	19572		130066	SH	SOLE	25		130066	0	0
ROCKWELL AUTOMATION INC	COM	773903109	87699		582798	SH	SOLE	26		138802	0	443996
ROCKWELL AUTOMATION INC	COM	773903109	3531		23466	SH	SOLE	28		16937	0	6529
ROCKWELL AUTOMATION INC	COM	773903109	15923		105812	SH	SOLE	29		21511	0	84301
ROCKWELL AUTOMATION INC	COM	773903109	91481		607930	SH	SOLE	30		607930	0	0
ROCKWELL AUTOMATION INC	COM	773903109	16806		111685	SH	SOLE	31		57851	0	53834
ROCKWELL AUTOMATION INC	COM	773903109	6605		43892	SH	SOLE	34		43892	0	0
ROCKWELL AUTOMATION INC	COM	773903109	18334		121837	SH	SOLE	36		121837	0	0
ROCKWELL AUTOMATION INC	COM	773903109	388		2578	SH	SOLE	40		2578	0	0
ROCKWELL MED INC	COM	774374102	88		38856	SH	SOLE	2		1804	0	37052
ROCKWELL MED INC	COM	774374102	2		1027	SH	SOLE	7		1027	0	0
ROCKWELL MED INC	COM	774374102	357		157938	SH	SOLE	18		157938	0	0
ROCKWELL MED INC	COM	774374102	148		65687	SH	SOLE	19		65687	0	0
ROCKWELL MED INC	COM	774374102	3815		1688090	SH	SOLE	21		1688090	0	0
ROCKWELL MED INC	COM	774374102	2859		1265234	SH	SOLE	22		1206652	0	58582
ROCKWELL MED INC	COM	774374102	15		6623	SH	SOLE	28		6623	0	0
ROCKWELL MED INC	COM	774374102	19		8323	SH	SOLE	30		8323	0	0
ROCKWELL MED INC	COM	774374102	3		1378	SH	SOLE	40		1378	0	0
ROCKY BRANDS INC	COM	774515100	267		10274	SH	SOLE	2		2718	0	7556
ROCKY BRANDS INC	COM	774515100	6		214	SH	SOLE	7		214	0	0
ROCKY BRANDS INC	COM	774515100	610		23458	SH	SOLE	18		23458	0	0
ROCKY BRANDS INC	COM	774515100	813		31281	SH	SOLE	19		31281	0	0
ROCKY BRANDS INC	COM	774515100	6505		250183	SH	SOLE	21		250183	0	0
ROCKY BRANDS INC	COM	774515100	9141		351565	SH	SOLE	22		345057	0	6508
ROCKY BRANDS INC	COM	774515100	203		7808	SH	SOLE	23		7808	0	0
ROCKY BRANDS INC	COM	774515100	254		9754	SH	SOLE	26		0	0	9754
ROCKY MTN CHOCOLATE FACTORY	COM	77467X101	9		1002	SH	SOLE	18		1002	0	0
ROCKY MTN CHOCOLATE FACTORY	COM	77467X101	182		21408	SH	SOLE	21		21408	0	0
ROCKY MTN CHOCOLATE FACTORY	COM	77467X101	64		7512	SH	SOLE	22		7512	0	0
ROGERS COMMUNICATIONS INC	CL B	775109200	77444		1510802	SH	SOLE	18		1510802	0	0
ROGERS CORP	COM	775133101	1643		16587	SH	SOLE	2		646	0	15941
ROGERS CORP	COM	775133101	8		81	SH	SOLE	4		81	0	0
ROGERS CORP	COM	775133101	39		395	SH	SOLE	7		395	0	0
ROGERS CORP	COM	775133101	9176		92627	SH	SOLE	18		92627	0	0
ROGERS CORP	COM	775133101	2708		27341	SH	SOLE	19		27341	0	0
ROGERS CORP	COM	775133101	192846		1946757	SH	SOLE	21		1946757	0	0
ROGERS CORP	COM	775133101	51267		517538	SH	SOLE	22		494075	0	23463
ROGERS CORP	COM	775133101	280		2831	SH	SOLE	26		1917	0	914
ROGERS CORP	COM	775133101	228		2304	SH	SOLE	28		2304	0	0
ROGERS CORP	COM	775133101	3657		36922	SH	SOLE	30		36922	0	0
ROGERS CORP	COM	775133101	198		2003	SH	SOLE	40		2003	0	0
ROKU INC	COM CL A	77543R102	1170		38188	SH	SOLE	2		5132	0	33056
ROKU INC	COM CL A	77543R102	29		938	SH	SOLE	7		938	0	0
ROKU INC	COM CL A	77543R102	4345		141810	SH	SOLE	18		141810	0	0
ROKU INC	COM CL A	77543R102	10659		347868	SH	SOLE	19		347868	0	0
ROKU INC	COM CL A	77543R102	43838		1430738	SH	SOLE	21		1430738	0	0
ROKU INC	COM CL A	77543R102	42561		1389061	SH	SOLE	22		1356041	0	33020
ROKU INC	COM CL A	77543R102	401		13074	SH	SOLE	23		13074	0	0
ROKU INC	COM CL A	77543R102	521		17011	SH	SOLE	26		0	0	17011
ROKU INC	COM CL A	77543R102	4572		149217	SH	SOLE	34		149217	0	0
ROLLINS INC	COM	775711104	13106		363059	SH	SOLE	2		35802	0	327257
ROLLINS INC	COM	775711104	1991		55161	SH	SOLE	4		51038	0	4123
ROLLINS INC	COM	775711104	5821		161249	SH	SOLE	7		132094	0	29155
ROLLINS INC	COM	775711104	99		2749	SH	SOLE	13		2749	0	0
ROLLINS INC	COM	775711104	21		591	SH	SOLE	15		591	0	0
ROLLINS INC	COM	775711104	11541		319686	SH	SOLE	18		301494	0	18192
ROLLINS INC	COM	775711104	1626		45053	SH	SOLE	19		45053	0	0
ROLLINS INC	COM	775711104	140010		3878384	SH	SOLE	21		3878384	0	0
ROLLINS INC	COM	775711104	143263		3968514	SH	SOLE	22		3589207	0	379307
ROLLINS INC	COM	775711104	3767		104354	SH	SOLE	23		104354	0	0
ROLLINS INC	COM	775711104	4365		120914	SH	SOLE	25		120914	0	0
ROLLINS INC	COM	775711104	20420		565644	SH	SOLE	26		202769	0	362875
ROLLINS INC	COM	775711104	1063		29433	SH	SOLE	28		21735	0	7698
ROLLINS INC	COM	775711104	1300		35999	SH	SOLE	29		5783	0	30216
ROLLINS INC	COM	775711104	20602		570704	SH	SOLE	30		570704	0	0
ROLLINS INC	COM	775711104	1958		54244	SH	SOLE	31		29717	0	24527
ROLLINS INC	COM	775711104	304		8413	SH	SOLE	34		8413	0	0
ROLLINS INC	COM	775711104	3120		86424	SH	SOLE	36		86424	0	0
ROLLINS INC	COM	775711104	107		2959	SH	SOLE	40		2959	0	0
ROPER TECHNOLOGIES INC	COM	776696106	73972		277546	SH	SOLE	2		20062	0	257484
ROPER TECHNOLOGIES INC	COM	776696106	8969		33653	SH	SOLE	4		30975	0	2678
ROPER TECHNOLOGIES INC	COM	776696106	30479		114359	SH	SOLE	7		80219	0	34140
ROPER TECHNOLOGIES INC	COM	776696106	817		3066	SH	SOLE	13		3066	0	0
ROPER TECHNOLOGIES INC	COM	776696106	208		780	SH	SOLE	15		780	0	0
ROPER TECHNOLOGIES INC	COM	776696106	130359		489115	SH	SOLE	18		402373	0	86742
ROPER TECHNOLOGIES INC	COM	776696106	57207		214646	SH	SOLE	19		214646	0	0
ROPER TECHNOLOGIES INC	COM	776696106	612753		2299088	SH	SOLE	21		2299088	0	0
ROPER TECHNOLOGIES INC	COM	776696106	689669		2587681	SH	SOLE	22		2309149	0	278532
ROPER TECHNOLOGIES INC	COM	776696106	19206		72063	SH	SOLE	23		72063	0	0
ROPER TECHNOLOGIES INC	COM	776696106	24891		93391	SH	SOLE	25		93391	0	0
ROPER TECHNOLOGIES INC	COM	776696106	128894		483617	SH	SOLE	26		108644	0	374973
ROPER TECHNOLOGIES INC	COM	776696106	5387		20212	SH	SOLE	28		14722	0	5490
ROPER TECHNOLOGIES INC	COM	776696106	1473		5528	SH	SOLE	29		3665	0	1863
ROPER TECHNOLOGIES INC	COM	776696106	89294		335035	SH	SOLE	30		335035	0	0
ROPER TECHNOLOGIES INC	COM	776696106	13909		52189	SH	SOLE	31		22530	0	29659
ROPER TECHNOLOGIES INC	COM	776696106	4647		17436	SH	SOLE	34		17436	0	0
ROPER TECHNOLOGIES INC	COM	776696106	21185		79488	SH	SOLE	36		79488	0	0
ROPER TECHNOLOGIES INC	COM	776696106	633		2374	SH	SOLE	40		2374	0	0
ROSEHILL RES INC	CL A	777385105	5		2065	SH	SOLE	2		0	0	2065
ROSEHILL RES INC	CL A	777385105	16		7247	SH	SOLE	18		7247	0	0
ROSEHILL RES INC	CL A	777385105	5		2449	SH	SOLE	19		2449	0	0
ROSEHILL RES INC	CL A	777385105	194		87170	SH	SOLE	21		87170	0	0
ROSEHILL RES INC	CL A	777385105	31		13844	SH	SOLE	22		12645	0	1199
ROSETTA STONE INC	COM	777780107	322		19607	SH	SOLE	2		699	0	18908
ROSETTA STONE INC	COM	777780107	7		398	SH	SOLE	7		398	0	0
ROSETTA STONE INC	COM	777780107	1129		68839	SH	SOLE	18		68839	0	0
ROSETTA STONE INC	COM	777780107	457		27883	SH	SOLE	19		27883	0	0
ROSETTA STONE INC	COM	777780107	11528		702924	SH	SOLE	21		702924	0	0
ROSETTA STONE INC	COM	777780107	8703		530669	SH	SOLE	22		502096	0	28573
ROSETTA STONE INC	COM	777780107	103		6251	SH	SOLE	30		6251	0	0
ROSS STORES INC	COM	778296103	77685		933714	SH	SOLE	2		108725	0	824989
ROSS STORES INC	COM	778296103	11603		139459	SH	SOLE	4		129492	0	9967
ROSS STORES INC	COM	778296103	39155		470607	SH	SOLE	7		384792	0	85815
ROSS STORES INC	COM	778296103	1647		19796	SH	SOLE	13		19796	0	0
ROSS STORES INC	COM	778296103	309		3718	SH	SOLE	15		3718	0	0
ROSS STORES INC	COM	778296103	71186		855600	SH	SOLE	18		794804	0	60796
ROSS STORES INC	COM	778296103	20276		243698	SH	SOLE	19		243698	0	0
ROSS STORES INC	COM	778296103	940106		11299346	SH	SOLE	21		11299346	0	0
ROSS STORES INC	COM	778296103	794437		9548519	SH	SOLE	22		8534169	0	1014350
ROSS STORES INC	COM	778296103	22023		264704	SH	SOLE	23		264704	0	0
ROSS STORES INC	COM	778296103	30071		361432	SH	SOLE	25		361432	0	0
ROSS STORES INC	COM	778296103	121194		1456663	SH	SOLE	26		397807	0	1058856
ROSS STORES INC	COM	778296103	5990		71993	SH	SOLE	28		52629	0	19364
ROSS STORES INC	COM	778296103	8997		108132	SH	SOLE	29		17750	0	90382
ROSS STORES INC	COM	778296103	138955		1670131	SH	SOLE	30		1670131	0	0
ROSS STORES INC	COM	778296103	15317		184095	SH	SOLE	31		80540	0	103555
ROSS STORES INC	COM	778296103	4407		52969	SH	SOLE	32		52969	0	0
ROSS STORES INC	COM	778296103	3199		38449	SH	SOLE	34		38449	0	0
ROSS STORES INC	COM	778296103	28065		337322	SH	SOLE	36		337322	0	0
ROSS STORES INC	COM	778296103	742		8916	SH	SOLE	40		8916	0	0
ROVI CORP	NOTE 0.500% 3/0	779376AD4	798		840000	PRN	SOLE	21		840000	0	0
ROWAN COMPANIES PLC	SHS CL A	G7665A101	1569		187002	SH	SOLE	2		57007	0	129995
ROWAN COMPANIES PLC	SHS CL A	G7665A101	4		450	SH	SOLE	4		450	0	0
ROWAN COMPANIES PLC	SHS CL A	G7665A101	51		6131	SH	SOLE	7		6131	0	0
ROWAN COMPANIES PLC	SHS CL A	G7665A101	6198		738720	SH	SOLE	18		738720	0	0
ROWAN COMPANIES PLC	SHS CL A	G7665A101	1572		187395	SH	SOLE	19		187395	0	0
ROWAN COMPANIES PLC	SHS CL A	G7665A101	78641		9373125	SH	SOLE	21		9373125	0	0
ROWAN COMPANIES PLC	SHS CL A	G7665A101	36682		4372166	SH	SOLE	22		4183932	0	188234
ROWAN COMPANIES PLC	SHS CL A	G7665A101	140		16653	SH	SOLE	26		8457	0	8196
ROWAN COMPANIES PLC	SHS CL A	G7665A101	125		14860	SH	SOLE	28		14860	0	0
ROWAN COMPANIES PLC	SHS CL A	G7665A101	241		28682	SH	SOLE	30		28682	0	0
ROWAN COMPANIES PLC	SHS CL A	G7665A101	114		13540	SH	SOLE	36		13540	0	0
ROWAN COMPANIES PLC	SHS CL A	G7665A101	110		13167	SH	SOLE	40		13167	0	0
ROYAL BK CDA MONTREAL QUE	COM	780087102	331		4834	SH	SOLE	18		4834	0	0
ROYAL BK CDA MONTREAL QUE	COM	780087102	686		10013	SH	SOLE	25		10013	0	0
ROYAL BK SCOTLAND GROUP PLC	SPONS ADR 2 ORD	780097689	0		2	SH	SOLE	18		2	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	41898		428449	SH	SOLE	2		52876	0	375573
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	5740		58693	SH	SOLE	4		54235	0	4458
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	13274		135738	SH	SOLE	7		130690	0	5048
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	710		7259	SH	SOLE	13		7259	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	144		1471	SH	SOLE	15		1471	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	40885		418093	SH	SOLE	18		397408	0	20685
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	7494		76634	SH	SOLE	19		76634	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	371641		3800396	SH	SOLE	21		3800396	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	400098		4091399	SH	SOLE	22		3662187	0	429212
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	11866		121345	SH	SOLE	23		121345	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	15288		156337	SH	SOLE	25		156337	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	73532		751940	SH	SOLE	26		191765	0	560175
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	3206		32786	SH	SOLE	28		23990	0	8796
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	658		6729	SH	SOLE	29		6729	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	54314		555412	SH	SOLE	30		555412	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	5940		60745	SH	SOLE	31		34245	0	26500
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	3223		32956	SH	SOLE	34		32956	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	13066		133615	SH	SOLE	36		133615	0	0
ROYAL CARIBBEAN CRUISES LTD	COM	V7780T103	338		3453	SH	SOLE	40		3453	0	0
ROYAL DUTCH SHELL PLC	SPON ADR B	780259107	52		865	SH	SOLE	18		865	0	0
ROYAL DUTCH SHELL PLC	SPON ADR B	780259107	2930		48875	SH	SOLE	21		48875	0	0
ROYAL DUTCH SHELL PLC	SPONS ADR A	780259206	2168		37214	SH	SOLE	4		37214	0	0
ROYAL DUTCH SHELL PLC	SPONS ADR A	780259206	79		1348	SH	SOLE	17		0	0	1348
ROYAL DUTCH SHELL PLC	SPONS ADR A	780259206	40994		703519	SH	SOLE	18		703519	0	0
ROYAL DUTCH SHELL PLC	SPONS ADR A	780259206	252203		4328177	SH	SOLE	19		4328177	0	0
ROYAL DUTCH SHELL PLC	SPONS ADR A	780259206	3426		58787	SH	SOLE	21		58787	0	0
ROYAL DUTCH SHELL PLC	SPONS ADR A	780259206	5240		89927	SH	SOLE	22		89927	0	0
ROYAL DUTCH SHELL PLC	SPONS ADR A	780259206	686		11778	SH	SOLE	23		11778	0	0
ROYAL DUTCH SHELL PLC	SPONS ADR A	780259206	63081		1082558	SH	SOLE	34		1082558	0	0
ROYAL GOLD INC	COM	780287108	14649		171031	SH	SOLE	2		31413	0	139618
ROYAL GOLD INC	COM	780287108	34		395	SH	SOLE	4		395	0	0
ROYAL GOLD INC	COM	780287108	26003		303601	SH	SOLE	7		303601	0	0
ROYAL GOLD INC	COM	780287108	16644		194324	SH	SOLE	18		194324	0	0
ROYAL GOLD INC	COM	780287108	1186		13843	SH	SOLE	19		13843	0	0
ROYAL GOLD INC	COM	780287108	281731		3289329	SH	SOLE	21		3289329	0	0
ROYAL GOLD INC	COM	780287108	182245		2127783	SH	SOLE	22		2003671	0	124112
ROYAL GOLD INC	COM	780287108	1479		17270	SH	SOLE	26		9514	0	7756
ROYAL GOLD INC	COM	780287108	721		8417	SH	SOLE	28		8417	0	0
ROYAL GOLD INC	COM	780287108	429		5013	SH	SOLE	29		0	0	5013
ROYAL GOLD INC	COM	780287108	26075		304433	SH	SOLE	30		304433	0	0
ROYAL GOLD INC	COM	780287108	118		1374	SH	SOLE	31		1316	0	58
ROYAL GOLD INC	COM	780287108	81		951	SH	SOLE	36		951	0	0
ROYAL GOLD INC	COM	780287108	615		7184	SH	SOLE	40		7184	0	0
ROYAL GOLD INC	NOTE 2.875% 6/1	780287AA6	1053		1050000	PRN	SOLE	21		1050000	0	0
RPC INC	COM	749660106	1155		117038	SH	SOLE	2		3896	0	113142
RPC INC	COM	749660106	3		303	SH	SOLE	4		303	0	0
RPC INC	COM	749660106	13		1326	SH	SOLE	7		1326	0	0
RPC INC	COM	749660106	274		27795	SH	SOLE	18		27795	0	0
RPC INC	COM	749660106	119		12072	SH	SOLE	19		12072	0	0
RPC INC	COM	749660106	8223		833163	SH	SOLE	21		833163	0	0
RPC INC	COM	749660106	16040		1625083	SH	SOLE	22		1488252	0	136831
RPC INC	COM	749660106	274		27719	SH	SOLE	26		24672	0	3047
RPC INC	COM	749660106	92		9323	SH	SOLE	28		9323	0	0
RPC INC	COM	749660106	154		15612	SH	SOLE	30		15612	0	0
RPC INC	COM	749660106	11		1098	SH	SOLE	31		1049	0	49
RPC INC	COM	749660106	68		6918	SH	SOLE	40		6918	0	0
RPM INTL INC	COM	749685103	19985		339994	SH	SOLE	2		87296	0	252698
RPM INTL INC	COM	749685103	37		631	SH	SOLE	4		631	0	0
RPM INTL INC	COM	749685103	3441		58545	SH	SOLE	7		58545	0	0
RPM INTL INC	COM	749685103	23833		405468	SH	SOLE	18		405468	0	0
RPM INTL INC	COM	749685103	18364		312427	SH	SOLE	19		312427	0	0
RPM INTL INC	COM	749685103	390183		6638018	SH	SOLE	21		6638018	0	0
RPM INTL INC	COM	749685103	250765		4266156	SH	SOLE	22		3994041	0	272115
RPM INTL INC	COM	749685103	2840		48315	SH	SOLE	26		25744	0	22571
RPM INTL INC	COM	749685103	1014		17247	SH	SOLE	28		17247	0	0
RPM INTL INC	COM	749685103	1953		33229	SH	SOLE	30		33229	0	0
RPM INTL INC	COM	749685103	159		2711	SH	SOLE	31		2648	0	63
RPM INTL INC	COM	749685103	215		3664	SH	SOLE	36		3664	0	0
RPM INTL INC	COM	749685103	736		12520	SH	SOLE	40		12520	0	0
RPT REALTY	COM SH BEN INT	74971D101	979		81946	SH	SOLE	2		2981	0	78965
RPT REALTY	COM SH BEN INT	74971D101	674		56443	SH	SOLE	4		56443	0	0
RPT REALTY	COM SH BEN INT	74971D101	1503		125745	SH	SOLE	7		125745	0	0
RPT REALTY	COM SH BEN INT	74971D101	40		3328	SH	SOLE	15		3328	0	0
RPT REALTY	COM SH BEN INT	74971D101	4855		406263	SH	SOLE	18		406263	0	0
RPT REALTY	COM SH BEN INT	74971D101	14247		1192229	SH	SOLE	19		1192229	0	0
RPT REALTY	COM SH BEN INT	74971D101	102318		8562160	SH	SOLE	21		8562160	0	0
RPT REALTY	COM SH BEN INT	74971D101	40318		3373900	SH	SOLE	22		3269821	0	104079
RPT REALTY	COM SH BEN INT	74971D101	32		2710	SH	SOLE	23		2710	0	0
